id;jhi_date;amount;is_smoothed;is_recurrent;budget_item_id;month
7149;NULL;-170;1;1;29;2026-06-01
7150;NULL;-170;1;1;29;2026-07-01
7151;NULL;-170;1;1;29;2026-08-01
7152;NULL;-170;1;1;29;2026-09-01
7153;NULL;-170;1;1;29;2026-10-01
7154;NULL;-170;1;1;29;2026-11-01
7155;NULL;-170;1;1;29;2026-12-01
7156;NULL;-170;1;1;29;2027-01-01
7157;NULL;-170;1;1;29;2027-02-01
7158;NULL;-170;1;1;29;2027-03-01
7159;NULL;-170;1;1;29;2027-04-01
7160;NULL;-170;1;1;29;2027-05-01
7161;NULL;-170;1;1;29;2027-06-01
7162;NULL;-170;1;1;29;2027-07-01
7163;NULL;-170;1;1;29;2027-08-01
7164;NULL;-170;1;1;29;2027-09-01
7165;NULL;-170;1;1;29;2027-10-01
7166;NULL;-170;1;1;29;2027-11-01
7167;NULL;-170;1;1;29;2027-12-01
7168;NULL;-170;1;1;29;2028-01-01
7169;NULL;-170;1;1;29;2028-02-01
7170;NULL;-170;1;1;29;2028-03-01
7171;NULL;-170;1;1;29;2028-04-01
7172;NULL;-170;1;1;29;2028-05-01
7173;NULL;-170;1;1;29;2028-06-01
7174;NULL;-170;1;1;29;2028-07-01
7175;NULL;-170;1;1;29;2028-08-01
7176;NULL;-170;1;1;29;2028-09-01
7177;NULL;-170;1;1;29;2028-10-01
7178;NULL;-170;1;1;29;2028-11-01
7179;NULL;-170;1;1;29;2028-12-01
7180;NULL;-170;1;1;29;2029-01-01
7181;NULL;-170;1;1;29;2029-02-01
7182;NULL;-170;1;1;29;2029-03-01
7183;NULL;-170;1;1;29;2029-04-01
7184;NULL;-170;1;1;29;2029-05-01
7185;NULL;-170;1;1;29;2029-06-01
7186;NULL;-170;1;1;29;2029-07-01
7187;NULL;-170;1;1;29;2029-08-01
7188;NULL;-170;1;1;29;2029-09-01
7189;NULL;-170;1;1;29;2029-10-01
7190;NULL;-170;1;1;29;2029-11-01
7191;NULL;-170;1;1;29;2029-12-01
7192;NULL;-170;1;1;29;2030-01-01
7193;NULL;-170;1;1;29;2030-02-01
7194;NULL;-170;1;1;29;2030-03-01
7195;NULL;-170;1;1;29;2030-04-01
7196;NULL;-170;1;1;29;2030-05-01
7197;NULL;-170;1;1;29;2030-06-01
7198;NULL;-170;1;1;29;2030-07-01
7199;NULL;-170;1;1;29;2030-08-01
7200;NULL;-170;1;1;29;2030-09-01
7201;NULL;-170;1;1;29;2030-10-01
7202;NULL;-170;1;1;29;2030-11-01
7203;NULL;-170;1;1;29;2030-12-01
7204;NULL;-170;1;1;29;2031-01-01
7205;NULL;-170;1;1;29;2031-02-01
7206;NULL;-170;1;1;29;2031-03-01
7207;NULL;-170;1;1;29;2031-04-01
7208;NULL;-170;1;1;29;2031-05-01
7209;NULL;-170;1;1;29;2031-06-01
7210;NULL;-170;1;1;29;2031-07-01
7211;NULL;-170;1;1;29;2031-08-01
7212;NULL;-170;1;1;29;2031-09-01
7213;NULL;-170;1;1;29;2031-10-01
7214;NULL;-170;1;1;29;2031-11-01
7215;NULL;-170;1;1;29;2031-12-01
7216;NULL;-170;1;1;29;2032-01-01
7217;NULL;-170;1;1;29;2032-02-01
7218;NULL;-170;1;1;29;2032-03-01
7219;NULL;-170;1;1;29;2032-04-01
7220;NULL;-170;1;1;29;2032-05-01
7221;NULL;-170;1;1;29;2032-06-01
7222;NULL;-170;1;1;29;2032-07-01
7223;NULL;-170;1;1;29;2032-08-01
7224;NULL;-170;1;1;29;2032-09-01
7225;NULL;-170;1;1;29;2032-10-01
7226;NULL;-170;1;1;29;2032-11-01
7227;NULL;-170;1;1;29;2032-12-01
7228;NULL;-170;1;1;29;2033-01-01
7229;NULL;-170;1;1;29;2033-02-01
7230;NULL;-170;1;1;29;2033-03-01
7231;NULL;-170;1;1;29;2033-04-01
7232;NULL;-170;1;1;29;2033-05-01
7233;NULL;-170;1;1;29;2033-06-01
7234;NULL;-170;1;1;29;2033-07-01
7235;NULL;-170;1;1;29;2033-08-01
7236;NULL;-170;1;1;29;2033-09-01
7237;NULL;-170;1;1;29;2033-10-01
7238;NULL;-170;1;1;29;2033-11-01
7239;NULL;-170;1;1;29;2033-12-01
7240;NULL;-170;1;1;29;2034-01-01
7241;NULL;-170;1;1;29;2034-02-01
7242;NULL;-170;1;1;29;2034-03-01
7243;NULL;-170;1;1;29;2034-04-01
7244;NULL;-170;1;1;29;2034-05-01
7245;NULL;-170;1;1;29;2034-06-01
7246;NULL;-170;1;1;29;2034-07-01
7247;NULL;-170;1;1;29;2034-08-01
7248;NULL;-170;1;1;29;2034-09-01
7249;NULL;-170;1;1;29;2034-10-01
7250;NULL;-170;1;1;29;2034-11-01
7251;NULL;-170;1;1;29;2034-12-01
7252;NULL;-170;1;1;29;2035-01-01
7253;NULL;-170;1;1;29;2035-02-01
7254;NULL;-170;1;1;29;2035-03-01
7255;NULL;-170;1;1;29;2035-04-01
7256;NULL;-170;1;1;29;2035-05-01
7257;NULL;-170;1;1;29;2035-06-01
7258;NULL;-170;1;1;29;2035-07-01
7259;NULL;-170;1;1;29;2035-08-01
7260;NULL;-170;1;1;29;2035-09-01
7261;NULL;-170;1;1;29;2035-10-01
7262;NULL;-170;1;1;29;2035-11-01
7263;NULL;-170;1;1;29;2035-12-01
7264;NULL;-170;1;1;29;2036-01-01
7265;NULL;-170;1;1;29;2036-02-01
7266;NULL;-170;1;1;29;2036-03-01
7267;NULL;-170;1;1;29;2036-04-01
7268;NULL;-170;1;1;29;2036-05-01
7269;NULL;-170;1;1;29;2036-06-01
7270;NULL;-170;1;1;29;2036-07-01
7271;NULL;-170;1;1;29;2036-08-01
7272;NULL;-170;1;1;29;2036-09-01
7273;NULL;-170;1;1;29;2036-10-01
7274;NULL;-170;1;1;29;2036-11-01
7275;NULL;-170;1;1;29;2036-12-01
7276;NULL;-170;1;1;29;2037-01-01
7277;NULL;-170;1;1;29;2037-02-01
7278;NULL;-170;1;1;29;2037-03-01
7279;NULL;-170;1;1;29;2037-04-01
7280;NULL;-170;1;1;29;2037-05-01
7281;NULL;-170;1;1;29;2037-06-01
7282;NULL;-170;1;1;29;2037-07-01
7283;NULL;-170;1;1;29;2037-08-01
7284;NULL;-170;1;1;29;2037-09-01
7285;NULL;-170;1;1;29;2037-10-01
7286;NULL;-170;1;1;29;2037-11-01
7287;NULL;-170;1;1;29;2037-12-01
7288;NULL;-170;1;1;29;2038-01-01
7289;NULL;-170;1;1;29;2038-02-01
7290;NULL;-170;1;1;29;2038-03-01
7291;NULL;-170;1;1;29;2038-04-01
7292;NULL;-170;1;1;29;2038-05-01
7293;NULL;-170;1;1;29;2038-06-01
7294;NULL;-170;1;1;29;2038-07-01
7295;NULL;-170;1;1;29;2038-08-01
7296;NULL;-170;1;1;29;2038-09-01
7297;NULL;-170;1;1;29;2038-10-01
7298;NULL;-170;1;1;29;2038-11-01
7299;NULL;-170;1;1;29;2038-12-01
7300;NULL;-170;1;1;29;2039-01-01
7301;NULL;-170;1;1;29;2039-02-01
7302;NULL;-170;1;1;29;2039-03-01
7303;NULL;-170;1;1;29;2039-04-01
7304;NULL;-170;1;1;29;2039-05-01
7305;NULL;-170;1;1;29;2039-06-01
7306;NULL;-170;1;1;29;2039-07-01
7307;NULL;-170;1;1;29;2039-08-01
7308;NULL;-170;1;1;29;2039-09-01
7309;NULL;-170;1;1;29;2039-10-01
7310;NULL;-170;1;1;29;2039-11-01
7311;NULL;-170;1;1;29;2039-12-01
7312;NULL;0;1;1;30;2012-10-01
7313;NULL;0;1;1;30;2012-11-01
7314;NULL;0;1;1;30;2012-12-01
7315;NULL;0;1;1;30;2013-01-01
7316;NULL;0;1;1;30;2013-02-01
7317;NULL;0;1;1;30;2013-03-01
7318;NULL;0;1;1;30;2013-04-01
7319;NULL;0;1;1;30;2013-05-01
7320;NULL;0;1;1;30;2013-06-01
7321;NULL;0;1;1;30;2013-07-01
7322;NULL;0;1;1;30;2013-08-01
7323;NULL;0;1;1;30;2013-09-01
7324;NULL;0;1;1;30;2013-10-01
7325;NULL;0;1;1;30;2013-11-01
7326;NULL;0;1;1;30;2013-12-01
7327;NULL;0;1;1;30;2014-01-01
7328;NULL;0;1;1;30;2014-02-01
7329;NULL;0;1;1;30;2014-03-01
7330;NULL;0;1;1;30;2014-04-01
7331;NULL;0;1;1;30;2014-05-01
7332;NULL;0;1;1;30;2014-06-01
7333;NULL;0;1;1;30;2014-07-01
7334;NULL;0;1;1;30;2014-08-01
7335;NULL;-100;1;1;30;2014-09-01
7336;NULL;-100;1;1;30;2014-10-01
7337;NULL;-100;1;1;30;2014-11-01
7338;NULL;-100;1;1;30;2014-12-01
7339;NULL;-100;1;1;30;2015-01-01
7340;NULL;-100;1;1;30;2015-02-01
7341;NULL;-100;1;1;30;2015-03-01
7342;NULL;-100;1;1;30;2015-04-01
7343;NULL;-100;1;1;30;2015-05-01
7344;NULL;-100;1;1;30;2015-06-01
7345;NULL;-100;1;1;30;2015-07-01
7346;NULL;-100;1;1;30;2015-08-01
7347;NULL;-100;1;1;30;2015-09-01
7348;NULL;-100;1;1;30;2015-10-01
7349;NULL;-100;1;1;30;2015-11-01
7350;NULL;-100;1;1;30;2015-12-01
7351;NULL;-100;1;1;30;2016-01-01
7352;NULL;-100;1;1;30;2016-02-01
7353;NULL;-100;1;1;30;2016-03-01
7354;NULL;-100;1;1;30;2016-04-01
7355;NULL;-100;1;1;30;2016-05-01
7356;NULL;-100;1;1;30;2016-06-01
7357;NULL;-100;1;1;30;2016-07-01
7358;NULL;-100;1;1;30;2016-08-01
7359;NULL;-100;1;1;30;2016-09-01
7360;NULL;-100;1;1;30;2016-10-01
7361;NULL;-100;1;1;30;2016-11-01
7362;NULL;-100;1;1;30;2016-12-01
7363;NULL;-100;1;1;30;2017-01-01
7364;NULL;-100;1;1;30;2017-02-01
7365;NULL;-100;1;1;30;2017-03-01
7366;NULL;-100;1;1;30;2017-04-01
7367;NULL;-100;1;1;30;2017-05-01
7368;NULL;-100;1;1;30;2017-06-01
7369;NULL;-100;1;1;30;2017-07-01
7370;NULL;-100;1;1;30;2017-08-01
7371;NULL;-100;1;1;30;2017-09-01
7372;NULL;-100;1;1;30;2017-10-01
7373;NULL;-100;1;1;30;2017-11-01
7374;NULL;-100;1;1;30;2017-12-01
7375;NULL;-100;1;1;30;2018-01-01
7376;NULL;-100;1;1;30;2018-02-01
7377;NULL;-100;1;1;30;2018-03-01
7378;NULL;-100;1;1;30;2018-04-01
7379;NULL;-100;1;1;30;2018-05-01
7380;NULL;-100;1;1;30;2018-06-01
7381;NULL;-100;1;1;30;2018-07-01
7382;NULL;-100;1;1;30;2018-08-01
7383;NULL;-100;1;1;30;2018-09-01
7384;NULL;-100;1;1;30;2018-10-01
7385;NULL;-100;1;1;30;2018-11-01
7386;NULL;-100;1;1;30;2018-12-01
7387;NULL;-100;1;1;30;2019-01-01
7388;NULL;-100;1;1;30;2019-02-01
7389;NULL;-100;1;1;30;2019-03-01
7390;NULL;-100;1;1;30;2019-04-01
7391;NULL;-100;1;1;30;2019-05-01
7392;NULL;-100;1;1;30;2019-06-01
7393;NULL;-100;1;1;30;2019-07-01
7394;NULL;-100;1;1;30;2019-08-01
7395;NULL;-100;1;1;30;2019-09-01
7396;NULL;-100;1;1;30;2019-10-01
7397;NULL;-100;1;1;30;2019-11-01
7398;NULL;-100;1;1;30;2019-12-01
7399;NULL;-100;1;1;30;2020-01-01
7400;NULL;-100;1;1;30;2020-02-01
7401;NULL;-100;1;1;30;2020-03-01
7402;NULL;-100;1;1;30;2020-04-01
7403;NULL;-100;1;1;30;2020-05-01
7404;NULL;-100;1;1;30;2020-06-01
7405;NULL;-100;1;1;30;2020-07-01
7406;NULL;-100;1;1;30;2020-08-01
7407;NULL;-100;1;1;30;2020-09-01
7408;NULL;-100;1;1;30;2020-10-01
7409;NULL;-100;1;1;30;2020-11-01
7410;NULL;-100;1;1;30;2020-12-01
7411;NULL;-100;1;1;30;2021-01-01
7412;NULL;-100;1;1;30;2021-02-01
7413;NULL;-100;1;1;30;2021-03-01
7414;NULL;-100;1;1;30;2021-04-01
7415;NULL;-100;1;1;30;2021-05-01
7416;NULL;-100;1;1;30;2021-06-01
7417;NULL;-100;1;1;30;2021-07-01
7418;NULL;-100;1;1;30;2021-08-01
7419;NULL;-100;1;1;30;2021-09-01
7420;NULL;-100;1;1;30;2021-10-01
7421;NULL;-100;1;1;30;2021-11-01
7422;NULL;-100;1;1;30;2021-12-01
7423;NULL;-100;1;1;30;2022-01-01
7424;NULL;-100;1;1;30;2022-02-01
7425;NULL;-100;1;1;30;2022-03-01
7426;NULL;-100;1;1;30;2022-04-01
7427;NULL;-100;1;1;30;2022-05-01
7428;NULL;-100;1;1;30;2022-06-01
7429;NULL;-100;1;1;30;2022-07-01
7430;NULL;-100;1;1;30;2022-08-01
7431;NULL;-100;1;1;30;2022-09-01
7432;NULL;-100;1;1;30;2022-10-01
7433;NULL;-100;1;1;30;2022-11-01
7434;NULL;-100;1;1;30;2022-12-01
7435;NULL;-100;1;1;30;2023-01-01
7436;NULL;-100;1;1;30;2023-02-01
7437;NULL;-100;1;1;30;2023-03-01
7438;NULL;-100;1;1;30;2023-04-01
7439;NULL;-100;1;1;30;2023-05-01
7440;NULL;-100;1;1;30;2023-06-01
7441;NULL;-100;1;1;30;2023-07-01
7442;NULL;-100;1;1;30;2023-08-01
7443;NULL;-100;1;1;30;2023-09-01
7444;NULL;-100;1;1;30;2023-10-01
7445;NULL;-100;1;1;30;2023-11-01
7446;NULL;-100;1;1;30;2023-12-01
7447;NULL;-100;1;1;30;2024-01-01
7448;NULL;-100;1;1;30;2024-02-01
7449;NULL;-100;1;1;30;2024-03-01
7450;NULL;-100;1;1;30;2024-04-01
7451;NULL;-100;1;1;30;2024-05-01
7452;NULL;-100;1;1;30;2024-06-01
7453;NULL;-100;1;1;30;2024-07-01
7454;NULL;-100;1;1;30;2024-08-01
7455;NULL;-100;1;1;30;2024-09-01
7456;NULL;-100;1;1;30;2024-10-01
7457;NULL;-100;1;1;30;2024-11-01
7458;NULL;-100;1;1;30;2024-12-01
7459;NULL;-100;1;1;30;2025-01-01
7460;NULL;-100;1;1;30;2025-02-01
7461;NULL;-100;1;1;30;2025-03-01
7462;NULL;-100;1;1;30;2025-04-01
7463;NULL;-100;1;1;30;2025-05-01
7464;NULL;-100;1;1;30;2025-06-01
7465;NULL;-100;1;1;30;2025-07-01
7466;NULL;-100;1;1;30;2025-08-01
7467;NULL;-100;1;1;30;2025-09-01
7468;NULL;-100;1;1;30;2025-10-01
7469;NULL;-100;1;1;30;2025-11-01
7470;NULL;-100;1;1;30;2025-12-01
7471;NULL;-100;1;1;30;2026-01-01
7472;NULL;-100;1;1;30;2026-02-01
7473;NULL;-100;1;1;30;2026-03-01
7474;NULL;-100;1;1;30;2026-04-01
7475;NULL;-100;1;1;30;2026-05-01
7476;NULL;-100;1;1;30;2026-06-01
7477;NULL;-100;1;1;30;2026-07-01
7478;NULL;-100;1;1;30;2026-08-01
7479;NULL;-100;1;1;30;2026-09-01
7480;NULL;-100;1;1;30;2026-10-01
7481;NULL;-100;1;1;30;2026-11-01
7482;NULL;-100;1;1;30;2026-12-01
7483;NULL;-100;1;1;30;2027-01-01
7484;NULL;-100;1;1;30;2027-02-01
7485;NULL;-100;1;1;30;2027-03-01
7486;NULL;-100;1;1;30;2027-04-01
7487;NULL;-100;1;1;30;2027-05-01
7488;NULL;-100;1;1;30;2027-06-01
7489;NULL;-100;1;1;30;2027-07-01
7490;NULL;-100;1;1;30;2027-08-01
7491;NULL;-100;1;1;30;2027-09-01
7492;NULL;-100;1;1;30;2027-10-01
7493;NULL;-100;1;1;30;2027-11-01
7494;NULL;-100;1;1;30;2027-12-01
7495;NULL;-100;1;1;30;2028-01-01
7496;NULL;-100;1;1;30;2028-02-01
7497;NULL;-100;1;1;30;2028-03-01
7498;NULL;-100;1;1;30;2028-04-01
7499;NULL;-100;1;1;30;2028-05-01
7500;NULL;-100;1;1;30;2028-06-01
7501;NULL;-100;1;1;30;2028-07-01
7502;NULL;-100;1;1;30;2028-08-01
7503;NULL;-100;1;1;30;2028-09-01
7504;NULL;-100;1;1;30;2028-10-01
7505;NULL;-100;1;1;30;2028-11-01
7506;NULL;-100;1;1;30;2028-12-01
7507;NULL;-100;1;1;30;2029-01-01
7508;NULL;-100;1;1;30;2029-02-01
7509;NULL;-100;1;1;30;2029-03-01
7510;NULL;-100;1;1;30;2029-04-01
7511;NULL;-100;1;1;30;2029-05-01
7512;NULL;-100;1;1;30;2029-06-01
7513;NULL;-100;1;1;30;2029-07-01
7514;NULL;-100;1;1;30;2029-08-01
7515;NULL;-100;1;1;30;2029-09-01
7516;NULL;-100;1;1;30;2029-10-01
7517;NULL;-100;1;1;30;2029-11-01
7518;NULL;-100;1;1;30;2029-12-01
7519;NULL;-100;1;1;30;2030-01-01
7520;NULL;-100;1;1;30;2030-02-01
7521;NULL;-100;1;1;30;2030-03-01
7522;NULL;-100;1;1;30;2030-04-01
7523;NULL;-100;1;1;30;2030-05-01
7524;NULL;-100;1;1;30;2030-06-01
7525;NULL;-100;1;1;30;2030-07-01
7526;NULL;-100;1;1;30;2030-08-01
7527;NULL;-100;1;1;30;2030-09-01
7528;NULL;-100;1;1;30;2030-10-01
7529;NULL;-100;1;1;30;2030-11-01
7530;NULL;-100;1;1;30;2030-12-01
7531;NULL;-100;1;1;30;2031-01-01
7532;NULL;-100;1;1;30;2031-02-01
7533;NULL;-100;1;1;30;2031-03-01
7534;NULL;-100;1;1;30;2031-04-01
7535;NULL;-100;1;1;30;2031-05-01
7536;NULL;-100;1;1;30;2031-06-01
7537;NULL;-100;1;1;30;2031-07-01
7538;NULL;-100;1;1;30;2031-08-01
7539;NULL;-100;1;1;30;2031-09-01
7540;NULL;-100;1;1;30;2031-10-01
7541;NULL;-100;1;1;30;2031-11-01
7542;NULL;-100;1;1;30;2031-12-01
7543;NULL;-100;1;1;30;2032-01-01
7544;NULL;-100;1;1;30;2032-02-01
7545;NULL;-100;1;1;30;2032-03-01
7546;NULL;-100;1;1;30;2032-04-01
7547;NULL;-100;1;1;30;2032-05-01
7548;NULL;-100;1;1;30;2032-06-01
7549;NULL;-100;1;1;30;2032-07-01
7550;NULL;-100;1;1;30;2032-08-01
7551;NULL;-100;1;1;30;2032-09-01
7552;NULL;-100;1;1;30;2032-10-01
7553;NULL;-100;1;1;30;2032-11-01
7554;NULL;-100;1;1;30;2032-12-01
7555;NULL;-100;1;1;30;2033-01-01
7556;NULL;-100;1;1;30;2033-02-01
7557;NULL;-100;1;1;30;2033-03-01
7558;NULL;-100;1;1;30;2033-04-01
7559;NULL;-100;1;1;30;2033-05-01
7560;NULL;-100;1;1;30;2033-06-01
7561;NULL;-100;1;1;30;2033-07-01
7562;NULL;-100;1;1;30;2033-08-01
7563;NULL;-100;1;1;30;2033-09-01
7564;NULL;-100;1;1;30;2033-10-01
7565;NULL;-100;1;1;30;2033-11-01
7566;NULL;-100;1;1;30;2033-12-01
7567;NULL;-100;1;1;30;2034-01-01
7568;NULL;-100;1;1;30;2034-02-01
7569;NULL;-100;1;1;30;2034-03-01
7570;NULL;-100;1;1;30;2034-04-01
7571;NULL;-100;1;1;30;2034-05-01
7572;NULL;-100;1;1;30;2034-06-01
7573;NULL;-100;1;1;30;2034-07-01
7574;NULL;-100;1;1;30;2034-08-01
7575;NULL;-100;1;1;30;2034-09-01
7576;NULL;-100;1;1;30;2034-10-01
7577;NULL;-100;1;1;30;2034-11-01
7578;NULL;-100;1;1;30;2034-12-01
7579;NULL;-100;1;1;30;2035-01-01
7580;NULL;-100;1;1;30;2035-02-01
7581;NULL;-100;1;1;30;2035-03-01
7582;NULL;-100;1;1;30;2035-04-01
7583;NULL;-100;1;1;30;2035-05-01
7584;NULL;-100;1;1;30;2035-06-01
7585;NULL;-100;1;1;30;2035-07-01
7586;NULL;-100;1;1;30;2035-08-01
7587;NULL;-100;1;1;30;2035-09-01
7588;NULL;-100;1;1;30;2035-10-01
7589;NULL;-100;1;1;30;2035-11-01
7590;NULL;-100;1;1;30;2035-12-01
7591;NULL;-100;1;1;30;2036-01-01
7592;NULL;-100;1;1;30;2036-02-01
7593;NULL;-100;1;1;30;2036-03-01
7594;NULL;-100;1;1;30;2036-04-01
7595;NULL;-100;1;1;30;2036-05-01
7596;NULL;-100;1;1;30;2036-06-01
7597;NULL;-100;1;1;30;2036-07-01
7598;NULL;-100;1;1;30;2036-08-01
7599;NULL;-100;1;1;30;2036-09-01
7600;NULL;-100;1;1;30;2036-10-01
7601;NULL;-100;1;1;30;2036-11-01
7602;NULL;-100;1;1;30;2036-12-01
7603;NULL;-100;1;1;30;2037-01-01
7604;NULL;-100;1;1;30;2037-02-01
7605;NULL;-100;1;1;30;2037-03-01
7606;NULL;-100;1;1;30;2037-04-01
7607;NULL;-100;1;1;30;2037-05-01
7608;NULL;-100;1;1;30;2037-06-01
7609;NULL;-100;1;1;30;2037-07-01
7610;NULL;-100;1;1;30;2037-08-01
7611;NULL;-100;1;1;30;2037-09-01
7612;NULL;-100;1;1;30;2037-10-01
7613;NULL;-100;1;1;30;2037-11-01
7614;NULL;-100;1;1;30;2037-12-01
7615;NULL;-100;1;1;30;2038-01-01
7616;NULL;-100;1;1;30;2038-02-01
7617;NULL;-100;1;1;30;2038-03-01
7618;NULL;-100;1;1;30;2038-04-01
7619;NULL;-100;1;1;30;2038-05-01
7620;NULL;-100;1;1;30;2038-06-01
7621;NULL;-100;1;1;30;2038-07-01
7622;NULL;-100;1;1;30;2038-08-01
7623;NULL;-100;1;1;30;2038-09-01
7624;NULL;-100;1;1;30;2038-10-01
7625;NULL;-100;1;1;30;2038-11-01
7626;NULL;-100;1;1;30;2038-12-01
7627;NULL;-100;1;1;30;2039-01-01
7628;NULL;-100;1;1;30;2039-02-01
7629;NULL;-100;1;1;30;2039-03-01
7630;NULL;-100;1;1;30;2039-04-01
7631;NULL;-100;1;1;30;2039-05-01
7632;NULL;-100;1;1;30;2039-06-01
7633;NULL;-100;1;1;30;2039-07-01
7634;NULL;-100;1;1;30;2039-08-01
7635;NULL;-100;1;1;30;2039-09-01
7636;NULL;-100;1;1;30;2039-10-01
7637;NULL;-100;1;1;30;2039-11-01
7638;NULL;-100;1;1;30;2039-12-01
7639;NULL;0;1;1;31;2012-10-01
7640;NULL;0;1;1;31;2012-11-01
7641;NULL;0;1;1;31;2012-12-01
7642;NULL;0;1;1;31;2013-01-01
7643;NULL;0;1;1;31;2013-02-01
7644;NULL;0;1;1;31;2013-03-01
7645;NULL;0;1;1;31;2013-04-01
7646;NULL;0;1;1;31;2013-05-01
7647;NULL;0;1;1;31;2013-06-01
7648;NULL;0;1;1;31;2013-07-01
7649;NULL;0;1;1;31;2013-08-01
7650;NULL;0;1;1;31;2013-09-01
7651;NULL;0;1;1;31;2013-10-01
7652;NULL;0;1;1;31;2013-11-01
7653;NULL;0;1;1;31;2013-12-01
7654;NULL;0;1;1;31;2014-01-01
7655;NULL;0;1;1;31;2014-02-01
7656;NULL;0;1;1;31;2014-03-01
7657;NULL;0;1;1;31;2014-04-01
7658;NULL;0;1;1;31;2014-05-01
7659;NULL;0;1;1;31;2014-06-01
7660;NULL;0;1;1;31;2014-07-01
7661;NULL;0;1;1;31;2014-08-01
7662;NULL;0;1;1;31;2014-09-01
7663;NULL;0;1;1;31;2014-10-01
7664;NULL;0;1;1;31;2014-11-01
7665;NULL;0;1;1;31;2014-12-01
7666;NULL;0;1;1;31;2015-01-01
7667;NULL;0;1;1;31;2015-02-01
7668;NULL;0;1;1;31;2015-03-01
7669;NULL;0;1;1;31;2015-04-01
7670;NULL;0;1;1;31;2015-05-01
7671;NULL;0;1;1;31;2015-06-01
7672;NULL;0;1;1;31;2015-07-01
7673;NULL;0;1;1;31;2015-08-01
7674;NULL;0;1;1;31;2015-09-01
7675;NULL;-70;1;1;31;2015-10-01
7676;NULL;-70;1;1;31;2015-11-01
7677;NULL;-70;1;1;31;2015-12-01
7678;NULL;-70;1;1;31;2016-01-01
7679;NULL;-70;1;1;31;2016-02-01
7680;NULL;-70;1;1;31;2016-03-01
7681;NULL;-70;1;1;31;2016-04-01
7682;NULL;-70;1;1;31;2016-05-01
7683;NULL;-70;1;1;31;2016-06-01
7684;NULL;-70;1;1;31;2016-07-01
7685;NULL;-70;1;1;31;2016-08-01
7686;NULL;-70;1;1;31;2016-09-01
7687;NULL;-70;1;1;31;2016-10-01
7688;NULL;-70;1;1;31;2016-11-01
7689;NULL;-70;1;1;31;2016-12-01
7690;NULL;-70;1;1;31;2017-01-01
7691;NULL;-70;1;1;31;2017-02-01
7692;NULL;-70;1;1;31;2017-03-01
7693;NULL;-70;1;1;31;2017-04-01
7694;NULL;-70;1;1;31;2017-05-01
7695;NULL;-70;1;1;31;2017-06-01
7696;NULL;-70;1;1;31;2017-07-01
7697;NULL;-70;1;1;31;2017-08-01
7698;NULL;-70;1;1;31;2017-09-01
7699;NULL;-70;1;1;31;2017-10-01
7700;NULL;-70;1;1;31;2017-11-01
7701;NULL;-70;1;1;31;2017-12-01
7702;NULL;-70;1;1;31;2018-01-01
7703;NULL;-70;1;1;31;2018-02-01
7704;NULL;-70;1;1;31;2018-03-01
7705;NULL;-70;1;1;31;2018-04-01
7706;NULL;-70;1;1;31;2018-05-01
7707;NULL;-70;1;1;31;2018-06-01
7708;NULL;-70;1;1;31;2018-07-01
7709;NULL;-70;1;1;31;2018-08-01
7710;NULL;-70;1;1;31;2018-09-01
7711;NULL;-70;1;1;31;2018-10-01
7712;NULL;-70;1;1;31;2018-11-01
7713;NULL;-70;1;1;31;2018-12-01
7714;NULL;-70;1;1;31;2019-01-01
7715;NULL;-70;1;1;31;2019-02-01
7716;NULL;-70;1;1;31;2019-03-01
7717;NULL;-70;1;1;31;2019-04-01
7718;NULL;-70;1;1;31;2019-05-01
7719;NULL;-70;1;1;31;2019-06-01
7720;NULL;-70;1;1;31;2019-07-01
7721;NULL;-70;1;1;31;2019-08-01
7722;NULL;-70;1;1;31;2019-09-01
7723;NULL;-70;1;1;31;2019-10-01
7724;NULL;-70;1;1;31;2019-11-01
7725;NULL;-70;1;1;31;2019-12-01
7726;NULL;-70;1;1;31;2020-01-01
7727;NULL;-70;1;1;31;2020-02-01
7728;NULL;-70;1;1;31;2020-03-01
7729;NULL;-70;1;1;31;2020-04-01
7730;NULL;-70;1;1;31;2020-05-01
7731;NULL;-70;1;1;31;2020-06-01
7732;NULL;-70;1;1;31;2020-07-01
7733;NULL;-70;1;1;31;2020-08-01
7734;NULL;-70;1;1;31;2020-09-01
7735;NULL;-70;1;1;31;2020-10-01
7736;NULL;-70;1;1;31;2020-11-01
7737;NULL;-70;1;1;31;2020-12-01
7738;NULL;-70;1;1;31;2021-01-01
7739;NULL;-70;1;1;31;2021-02-01
7740;NULL;-70;1;1;31;2021-03-01
7741;NULL;-70;1;1;31;2021-04-01
7742;NULL;-70;1;1;31;2021-05-01
7743;NULL;-70;1;1;31;2021-06-01
7744;NULL;-70;1;1;31;2021-07-01
7745;NULL;-70;1;1;31;2021-08-01
7746;NULL;-70;1;1;31;2021-09-01
7747;NULL;-70;1;1;31;2021-10-01
7748;NULL;-70;1;1;31;2021-11-01
7749;NULL;-70;1;1;31;2021-12-01
7750;NULL;-70;1;1;31;2022-01-01
7751;NULL;-70;1;1;31;2022-02-01
7752;NULL;-70;1;1;31;2022-03-01
7753;NULL;-70;1;1;31;2022-04-01
7754;NULL;-70;1;1;31;2022-05-01
7755;NULL;-70;1;1;31;2022-06-01
7756;NULL;-70;1;1;31;2022-07-01
7757;NULL;-70;1;1;31;2022-08-01
